ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
2998	MC2R	-1.7383485525544	5.31218941676974	-43.1288784281601	1.73859810793683e-219	3.86877236630987e-218	491.978485980454
2529	HTR4	-1.83935524596834	5.76185903087459	-43.1070041426255	2.3555861495953e-219	5.21820429551605e-218	491.674976410385
4302	SPAM1	-1.6977281488551	5.33044654249138	-43.0845881962112	3.21580530341428e-219	7.09199919592256e-218	491.363894023699
3080	MPL	-2.00652327080027	5.57893243330052	-43.0781037440395	3.51886180148988e-219	7.72585657749333e-218	491.273893778135
3556	PI4K2A	-1.79200905508867	6.21173393883888	-43.0660870294517	4.15804645500442e-219	9.08882720695657e-218	491.107096306919
3691	PRDX2	3.59237177041517	10.4283677272621	43.0570882242968	4.71168854875143e-219	1.02536305862696e-217	490.982177912849
3897	RHAG	-1.14349559953937	4.54679596707434	-43.0390307382219	6.05514370258055e-219	1.31194780222579e-217	490.731481850254
2746	KIR3DX1	-1.83547243510261	6.09707611289472	-42.9916730446201	1.16930873992641e-218	2.52243894115129e-217	490.073826485535
250	211940_x_at	3.02773438094877	12.7648069763777	42.986521816069	1.25609855449737e-218	2.69788124313783e-217	490.002275938247
2849	LOC100131298	-1.41372357356488	4.78471863864025	-42.985640134479	1.27158668043742e-218	2.719323896693e-217	489.990029078523
2388	GYPA	-1.93744930216607	5.25917784909789	-42.9732461643542	1.51065758277804e-218	3.21665881850152e-217	489.817863136552
581	216772_at	-1.2922391212597	5.97150705707479	-42.9679703360822	1.62561440308776e-218	3.44658160998006e-217	489.744570700685
4728	UQCRC1	2.33306037041408	10.0953295720665	42.9627297065626	1.74846889371913e-218	3.6912121089626e-217	489.671764087407
1754	CYBB	-0.996679899684648	4.92712087165205	-42.959019981039	1.84101045594595e-218	3.87003900100979e-217	489.620223993842
2294	GNRHR	-1.39340651632018	4.78471382876887	-42.919791614065	3.17649886079523e-218	6.64911202217307e-217	489.075118412037
3781	PTCH1	-1.59035522833568	5.75487286070771	-42.8612668846956	7.16985448064681e-218	1.49447599723187e-216	488.261548554842
3042	MIA2	-1.5276750278157	4.82944686411176	-42.849315374137	8.46706986816112e-218	1.75745063650067e-216	488.095358793818
506	216444_at	-1.85594542002501	5.36165993778826	-42.8325184637617	1.06966702819318e-217	2.21094356454993e-216	487.861764501195
2404	HAVCR1	-1.97988633672306	5.15770518428251	-42.7945460879361	1.81465383380539e-217	3.73516247458277e-216	487.333564542523
3485	PCSK2	-1.62022359483977	4.85670308925901	-42.7909035083929	1.90904932586114e-217	3.91315504969048e-216	487.282887195581
3396	OR2B2	-1.51365904755463	5.08063244465012	-42.7798044160797	2.22806215131133e-217	4.54819298656115e-216	487.128461853851
876	ABI2	-1.38071910141417	5.24193699582764	-42.7756965575831	2.35921122743541e-217	4.79609196030079e-216	487.071304293055
107	201318_s_at	2.3652577647017	10.9073723428115	42.7262479517525	4.69720752264619e-217	9.50992014830827e-216	486.383115412184
2450	HIST1H4F	-1.91943626453055	5.25355971702771	-42.6719058018021	1.0014957357756e-216	2.01934242233937e-215	485.626500259891
239	211459_at	-1.2821874181011	4.84697585764908	-42.6580428687099	1.21493558030927e-216	2.43974868566171e-215	485.433430395473
4150	SIRPB1	-1.70361715627616	6.57915807602622	-42.6104317408833	2.35932370412004e-216	4.71864740824009e-215	484.770180975462
1990	EMR3	-1.78477122969446	5.86633951209622	-42.5981345651791	2.80060528209293e-216	5.57862503771736e-215	484.598832613717
823	222213_x_at	-1.57936385163769	5.20500283028413	-42.5560017748368	5.04010405546127e-216	9.99924258392719e-215	484.011625719486
869	ABCD2	-1.34977578065974	4.62419361705011	-42.5495561539681	5.5142531677617e-216	1.08961642594971e-214	483.921774991363
2093	FBXO4	-0.896057461877408	4.52072766319038	-42.5176346700667	8.60786300272595e-216	1.69413718061618e-214	483.476726111752
3062	MMP27	-1.53641500427016	5.92045219290031	-42.4820764323961	1.41383158567005e-215	2.77155874333731e-214	482.980837655285
845	222355_at	-1.90393185073898	5.64067492148545	-42.4773970081145	1.5092534355744e-215	2.94692172795949e-214	482.915568624083
3017	MED14	-1.46858300312785	4.99176765469599	-42.4769151083657	1.51943905928708e-215	2.95512950900715e-214	482.908846902166
2083	FASTKD2	-1.86916025386603	5.3259544631239	-42.4621458828316	1.86730330929499e-215	3.61744248937932e-214	482.702827347136
3182	N4BP2L1	-1.20535543158896	5.0906378551052	-42.4452990139997	2.36240457507369e-215	4.55870257846252e-214	482.467796092168
3213	NDUFA13	3.13403626609037	10.7735415012607	42.4424515865966	2.45821050462769e-215	4.72318362692835e-214	482.428068360535
1672	COX8A	2.33757304568058	11.0277094471639	42.44220279481	2.46676391851724e-215	4.72318362692835e-214	482.424597136867
3330	NRXN1	-2.20430655558443	6.29253287936758	-42.4194764414602	3.3879635778737e-215	6.46198458482474e-214	482.107482160076
1723	CTAGE1	-1.78324517672386	5.12122110418464	-42.407628977471	3.99752362923857e-215	7.59529489555328e-214	481.942143953488
147	207477_at	-2.17659701833702	5.46075100311696	-42.3371901258264	1.06937360968087e-214	2.02402514629252e-213	480.958801750854
4246	SMARCA1	-1.64389359208262	6.01673529353311	-42.3113830714842	1.53375677959008e-214	2.89189255388358e-213	480.598389352854
1512	CDH9	-1.43643566515749	5.32998557764718	-42.3043305472548	1.69264167803283e-214	3.17933455873848e-213	480.499883178069
711	217699_at	-1.74435255723989	5.46657890840244	-42.2866765208317	2.16638136857638e-214	4.05375907604823e-213	480.25327588935
216	210500_at	-1.40042244254087	5.70817162891319	-42.2841637133343	2.24383184156407e-214	4.18284124427416e-213	480.218171884932
2061	FAM149B1	-0.938619552198273	4.67585849230635	-42.2804393520772	2.3637507485269e-214	4.38982281869282e-213	480.166141126373
315	215147_at	-2.07152247992371	6.94730173645965	-42.2504493861848	3.59502319711657e-214	6.65146613998346e-213	479.747112871689
847	222365_at	-1.6153876188492	5.98208758500302	-42.1667808803268	1.15870117237159e-213	2.13581484758047e-212	478.577538381609
2131	FLG	-1.18550039832747	4.5897346815567	-42.1585708442242	1.29976303075703e-213	2.38692541707796e-212	478.462730641267
81	IKZF3	-1.76686059862317	5.35883273518541	-42.1512586718559	1.4398038169094e-213	2.62458703156178e-212	478.360472108048
2569	IKZF3	-1.76686059862317	5.35883273518541	-42.1512586718559	1.4398038169094e-213	2.62458703156178e-212	478.360472108048
4734	USH1C	-2.4493867621413	6.32536116749103	-42.1377256659796	1.74002681175804e-213	3.15737416436096e-212	478.171201270781
2214	GAP43	-1.39341912522069	5.25826937515579	-42.1375272854197	1.74486466977843e-213	3.15737416436096e-212	478.168426593706
4450	TCHH	-1.64749268854457	5.59442078877908	-42.1370159812706	1.75739585569059e-213	3.16844362303339e-212	478.161275147332
4616	TRPC3	-1.60813517571588	4.92487141463507	-42.1209604517472	2.2002196524604e-213	3.9523945756925e-212	477.936696723878
2672	KCNJ13	-1.2659380853765	4.52122514034889	-42.1003160790103	2.93748062795546e-213	5.25766460221013e-212	477.647888927671
552	216669_at	-1.47753832300456	4.80338488838176	-42.0877638454603	3.50184851562447e-213	6.24517388707035e-212	477.472264093301
3156	MYH9	2.7925209583705	10.111157302082	42.0759346654807	4.13266557817218e-213	7.34365753819085e-212	477.306739737574
3115	MS4A3	-1.10996050284125	4.79423517409871	-42.0570461690282	5.38399635275092e-213	9.53295411562349e-212	477.042402722389
2356	GRM3	-1.26289042695165	5.61498808108239	-42.0468439182792	6.2109661453012e-213	1.09579188420671e-211	476.899609675517
2014	ERC1	-1.26781392494217	4.81774863805907	-42.0411139243882	6.72997766669933e-213	1.18313486382543e-211	476.819406261165
2486	HOXD3	-1.33631425627795	4.55830133153467	-42.0375139760172	7.07802736681807e-213	1.23990975858444e-211	476.769015473481
2604	IMPG1	-1.25276036374071	4.50222850561171	-42.035118317153	7.31956824137439e-213	1.27769141739892e-211	476.735481096344
526	216529_at	-1.64707060650801	4.81844602936369	-42.0329537742595	7.54489169183299e-213	1.31238609005827e-211	476.705181323714
4565	TNNI3K	-2.17270931571709	5.33486190120009	-42.0149251759713	9.71258997066665e-213	1.68351559491555e-211	476.452792495351
844	222342_at	-1.18519183134027	4.70191394692417	-42.0082614727593	1.06630035406664e-212	1.84179152066057e-211	476.359495730384
1862	DKFZP434C153	-1.26683493031251	5.56649670333137	-41.9991049775124	1.21225686835225e-212	2.08660241451573e-211	476.23128995029
4301	SPAG11B	-1.51979096191053	5.92832053888001	-41.915712464993	3.90126141119187e-212	6.69174700391938e-211	475.06322918906
256	212580_at	-1.41690786450968	5.19214089942586	-41.9120953059991	4.10421699466073e-212	7.0155127867211e-211	475.012546898676
3273	NLRP3	-1.40829750946653	4.69864816011081	-41.8951281514284	5.20659192270859e-212	8.86916003385533e-211	474.774789987207
2796	KRTAP9-9	-1.50157400182201	4.6298014639926	-41.8545600315979	9.19715669220023e-212	1.561304263212e-210	474.206188278554
4668	TUFM	2.32364704800117	10.4130961078036	41.8487909708626	9.97239168487545e-212	1.68711010011249e-210	474.125314419063
3081	MPO	-1.60563534611494	5.70984617392855	-41.8151851896072	1.59794293234982e-211	2.69414269140208e-210	473.654136668087
155	207744_at	-0.878318703304812	4.37428795460954	-41.7746512094967	2.82234081014133e-211	4.74230054493136e-210	473.085653773434
3946	RP11-35N6.1	-1.73311788920368	5.8764937195832	-41.7296257596789	5.31037339520181e-211	8.89262527874473e-210	472.453965281913
232	211106_at	-2.23192976377008	6.09982493224389	-41.7241557181172	5.73432075753718e-211	9.57011639940327e-210	472.377207568121
3170	MYO3A	-1.83708334978107	6.06587893501235	-41.6807632091501	1.05473949268167e-210	1.75434784304628e-209	471.768190077102
4722	UNC5C	-1.67057087616688	5.56865878845752	-41.6688295778434	1.24723313922288e-210	2.06756097575873e-209	471.600664086824
1135	ATP2B2	-2.27425855863891	6.00689486795426	-41.6577008217292	1.45829704203366e-210	2.40936033031648e-209	471.444422878204
3973	RPL4	2.57600690113926	12.5473504578512	41.5999127286955	3.28485264189733e-210	5.40905735032427e-209	470.63289228066
592	216790_at	-1.45820586828624	6.23550762287339	-41.5599536484076	5.76065740508722e-210	9.45436796715312e-209	470.07152316822
3133	MTMR8	-1.8322464490694	5.30804203320848	-41.5195564978775	1.01667038908828e-209	1.663030371555e-208	469.503821239645
912	ADAM5P	-1.94469797637619	5.52795900369818	-41.4741322554238	1.92611410946825e-209	3.14026524777992e-208	468.865259388745
3596	PLCE1	-1.64977554955188	5.19367161794538	-41.4568126024459	2.45762493327564e-209	3.99364051657291e-208	468.621724728217
3964	RPL29	2.80978801166489	12.3286403195979	41.4243649861188	3.87997240363612e-209	6.28428317179097e-208	468.16538465401
2793	KRTAP4-7	-1.03935570812938	4.85791144233584	-41.4168713138469	4.31157062687539e-209	6.96050944338707e-208	468.059977997422
1166	AURKAIP1	2.21063671241721	10.0875989470127	41.4010130792158	5.38991057486856e-209	8.67301571330641e-208	467.836894402988
2689	KCNQ2	-1.63333000619927	5.497360157241	-41.39621899334	5.76622478152095e-209	9.24842546127061e-208	467.769448825129
2561	IGFBP7	2.96508746413987	11.3352852052265	41.3597298378641	9.63860418418185e-209	1.5409289537171e-207	467.25601894029
3335	NSUN7	-1.58225447456678	5.70682684103246	-41.3571589682971	9.99394116149773e-209	1.59258288186448e-207	467.2198393837
1366	C9orf27	-1.75259873020008	5.66370663675533	-41.3446078938003	1.19261363817633e-208	1.89437664713539e-207	467.043199168602
3533	PFKL	1.87048050896964	9.09167275978822	41.3077751824412	2.00361147057347e-208	3.17238482840799e-207	466.524726917113
2424	HDGFRP3	-1.21192992337407	5.14237156459842	-41.3074020738165	2.01417047194224e-208	3.17891441897593e-207	466.519474131033
2328	GPR63	-1.86990896573949	5.76374141180228	-41.2565764226663	4.12205822482587e-208	6.48502153842033e-207	465.803786664506
824	222227_at	-1.12155941347823	4.53969954564563	-41.2217801202271	6.73153092319376e-208	1.05567500827229e-206	465.313649936171
2429	HERC4	-0.861989476754517	4.61358661474074	-41.1868893729851	1.10090297389015e-207	1.721031864246e-206	464.82205074233
4087	SEMG1	-1.46366976318166	5.01304056553854	-41.143744195852	2.02304350010806e-207	3.15262930300751e-206	464.213966631588
3956	RPL19	3.03998882620372	12.8134122880381	41.1274887233319	2.54442515421469e-207	3.952660459692e-206	463.984811178298
3503	PDE6H	-1.26545016942163	5.04927738781673	-41.123918020944	2.67587746312764e-207	4.14383531907541e-206	463.934470700734
3137	MTTP	-1.45969508862934	5.17990205171413	-41.11660708678	2.96660569559609e-207	4.57969754257646e-206	463.831395379157
3162	MYL6	2.21851070512731	11.8605353103138	41.1146241722315	3.05076983756085e-207	4.69495420484442e-206	463.803437686813
4191	SLC24A1	-1.95946870946756	5.99524428785717	-41.0873253086041	4.48427759407757e-207	6.87960599836745e-206	463.418499770793
1161	ATXN3L	-2.14470050711682	5.20468236196702	-41.0674710356883	5.93441964588744e-207	9.07617122312196e-206	463.138486488742
2614	INSL5	-1.32079432567904	5.50944201385001	-41.0515509136535	7.42959563463059e-207	1.13278402577392e-205	462.913927442922
443	216039_at	-1.35999538931533	4.76585744647498	-41.0312987499273	9.88834825488481e-207	1.50302893474249e-205	462.628223838437
2468	HNRNPC	1.7903707859335	10.7210668864031	41.0137467429368	1.26690543856856e-206	1.91978922286156e-205	462.380576387679
1669	COX6B1	2.65508889204985	10.8107419335081	41.0070666337516	1.392217855289e-206	2.10322819728675e-205	462.286315644631
2872	LOC441601	-1.37996989558479	6.96486928344307	-41.002941916605	1.47571115172369e-206	2.22256496631556e-205	462.228110764972
867	ABCC9	-1.89693436567222	6.55552220934341	-41.0002078099936	1.53379834169834e-206	2.30302851306681e-205	462.189528115676
3207	NCRNA00120	-1.1245883366309	5.11250334696492	-40.9931028507276	1.69566888501278e-206	2.53836493695853e-205	462.089261926443
1690	CRHBP	-1.70728213578112	6.35159254981113	-40.9568960361287	2.8276410566269e-206	4.2201047793767e-205	461.578221789231
2057	FAM12A	-2.67776477100538	5.6017606802822	-40.9559581444549	2.86535131497135e-206	4.26350466745737e-205	461.564982066664
3986	RPS26	3.41345162988607	11.5198357305549	40.9484065327539	3.18790638291045e-206	4.72920646593923e-205	461.45837649478
398	215801_at	-1.66519546725212	4.87985180208214	-40.9437130436783	3.40643849194379e-206	5.03826531443183e-205	461.392115748188
1049	AP4E1	-1.38586793724823	5.00674804049871	-40.9246617200449	4.45854086789936e-206	6.57468414549935e-205	461.123132684125
2000	EPAG	-2.22855251157401	5.65555437260539	-40.9232900508783	4.5457911984702e-206	6.68339539298893e-205	461.103764766959
1782	CYP3A7	-1.82170986766394	5.81877085710077	-40.915088659554	5.10429851770341e-206	7.48226548292429e-205	460.987957211231
4771	VPS13C	-1.884396721881	6.08154980612245	-40.8868883495213	7.60338318431598e-206	1.11126369616926e-204	460.589700266287
4418	TAS2R13	-1.31861536275134	5.88277482634865	-40.8708234443029	9.54150548436372e-206	1.39041407353265e-204	460.362786585241
4685	UBA52	2.68072591368572	11.8438624054024	40.8533905992824	1.22077955192635e-205	1.7737208783871e-204	460.116519708916
299	214842_s_at	-1.87402220117697	5.51783027637947	-40.822102627813	1.89998312207396e-205	2.75246821790187e-204	459.674445303397
2618	INVS	-0.854071680564538	4.50625600670528	-40.8143944450607	2.11878086580238e-205	3.06046125060344e-204	459.565518658597
87	ZNF235	-1.65880774108208	5.61819890084354	-40.8081945853312	2.31292560556469e-205	3.32146874752603e-204	459.477901966233
4884	ZNF235	-1.65880774108208	5.61819890084354	-40.8081945853312	2.31292560556469e-205	3.32146874752603e-204	459.477901966233
2963	MAP2K5	-1.38923502197927	4.75999501802544	-40.807913258545	2.32214555190273e-205	3.32504319605783e-204	459.4739261461
3976	RPLP2	3.19287654018258	12.4021205513346	40.8065237549785	2.36822604977651e-205	3.38122447569248e-204	459.454289014276
4735	USH2A	-0.909035716941828	4.68759432101594	-40.7930249454273	2.86636528019396e-205	4.08064682540581e-204	459.263506607305
3106	MRPS18C	-1.09168411410552	4.90694720890121	-40.7921195978661	2.90330321033632e-205	4.12135570662685e-204	459.250710382782
151	207596_at	-1.31753602847239	4.762553750113	-40.7887527376179	3.04489823933293e-205	4.30997057372627e-204	459.203122254705
343	215405_at	-1.9577806728193	5.09127953949978	-40.7489799208411	5.34454324324667e-205	7.54344103475387e-204	458.640870680291
158	207779_at	-1.59488751222457	5.39590492289253	-40.7143222396885	8.72738551894856e-205	1.22829870266683e-203	458.150791977598
2205	GAL	-1.67658055467495	6.01501961140849	-40.7118262953323	9.0411575432035e-205	1.26884426884731e-203	458.115493006352
3070	MORC1	-1.53953099947444	4.42768396129452	-40.6891008736712	1.2471133565224e-204	1.74525211932597e-203	457.794067490766
3792	PTPN1	-1.55781589993132	6.06571296660445	-40.6500008300165	2.16915381075762e-204	3.0270112500403e-203	457.240912733227
76	ZSCAN12	-1.71349255520276	5.08960564802928	-40.6495121449587	2.18421405460825e-204	3.03090377240583e-203	457.233998196583
4937	ZSCAN12	-1.71349255520276	5.08960564802928	-40.6495121449587	2.18421405460825e-204	3.03090377240583e-203	457.233998196583
1981	ELL2	-1.50714165884142	5.83487756807848	-40.6051556556252	4.09338205430948e-204	5.66423175022096e-203	456.606280627781
4280	SNTB2	-2.19210601515772	5.51660977676649	-40.590931830642	5.00698502543684e-204	6.9090798954352e-203	456.4049458012
375	215601_at	-1.88443561547591	5.41578311156466	-40.5841468091611	5.51208362160054e-204	7.58487272721634e-203	456.308897894347
281	214167_s_at	2.79126880107017	11.6512812766504	40.559741570989	7.78874217362554e-204	1.06878850938084e-202	455.963380094958
610	216864_at	-1.65903172653707	5.40643220969304	-40.5580314780656	7.97975545732417e-204	1.09196653626541e-202	455.939167044423
