genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
VDR	-1.07834073936172	8.06182887808257	-28.0425887235357	2.72625417436126e-124	3.0980161072287e-124	272.533643369716
ZNF780B	-0.520861244857563	4.42011531353053	-27.7346358364613	2.64443158582945e-122	2.97127144475219e-122	267.960905851209
NR2E1	-1.25670055097131	6.26366266833621	-27.4328632618305	2.33236086043842e-120	2.5915120671538e-120	263.483344374734
OLIG2	-0.63890399771155	6.2459420371518	-27.2783325317141	2.30884207600149e-119	2.53718909450713e-119	261.191979927839
AES	2.10445273074994	9.0788819521924	25.8423519925132	3.87176916769412e-110	4.20844474749361e-110	239.963384552786
TFDP3	-0.943244254607652	6.21066596015298	-25.7811259651182	9.5472945028702e-110	1.02659080676024e-109	239.061400409948
ATXN3	-0.651974649873463	4.72397742098902	-25.6776899716459	4.38314804175566e-109	4.66292344867623e-109	237.538268596974
RBBP4	1.60776543799404	9.50172737741487	24.9932766880987	1.02643103770267e-104	1.08045372389754e-104	227.483817280263
ZIM2	-1.32798479185667	7.26463537834352	-24.3893526347404	7.08549702566044e-101	7.3807260683963e-101	218.650741241678
ZNF593	1.50777922175675	8.17603610936029	24.1308281468193	3.0785186637146e-99	3.17373058114907e-99	214.882211528829
ZNF804A	-0.646591797375046	4.64154382652041	-22.6808426155335	4.01182350224896e-90	4.09369745127445e-90	193.913565575988
NHLH1	-0.760652199704736	7.80413054334291	-22.4916359436569	6.0602705383123e-89	6.12148539223465e-89	191.201324210477
EYA1	-1.12033400701507	6.47886252167207	-20.7083402718315	5.65366498278264e-78	5.65366498278264e-78	165.973324250299
