ID	genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
513	EFR3B	-1.18504273499684	6.47905739417644	-26.6969960847256	1.01217805763722e-115	2.21194123792536e-115	253.253218062791
485	DEFB126	-0.926350954260356	5.68262508213141	-26.6943044198581	1.05338433612219e-115	2.29755504526074e-115	253.213357410307
564	GJB4	-1.306484550189	7.66222851451293	-26.6849708098006	1.20970273354111e-115	2.63342979686258e-115	253.075140094819
264	220167_s_at	-1.48906407779021	7.29304653589272	-26.5951343820984	4.58088303547579e-115	9.95308943600498e-115	251.745063674206
84	211388_s_at	-0.935599612058283	6.11965592070534	-26.5924850779977	4.76430277288308e-115	1.03317830247196e-114	251.705846872872
370	BEST2	-1.46837431905607	6.77990491219375	-26.4757926962881	2.68416595720474e-114	5.80970528404544e-114	249.97892787823
423	CD96	-1.38860873404952	5.29411072825748	-26.3998973098289	8.2589597295879e-114	1.78418748356746e-113	248.856233355014
537	FGF23	-0.915026385344123	6.64789605704349	-26.3900714057623	9.55230194349818e-114	2.05965824762666e-113	248.710910069844
952	SCN10A	-1.47149095531931	7.09761171320608	-26.343132007581	1.9138160819739e-113	4.11870685322139e-113	248.016774946053
625	HSD17B3	-1.17843715281179	6.48878614114069	-26.3363642686643	2.1154727195472e-113	4.54405145830632e-113	247.916706640063
71	209353_s_at	-1.47426641889175	5.94465004567819	-26.3225135060499	2.59683623123144e-113	5.5674594957462e-113	247.711917973504
822	ODF1	-1.17003032112741	6.62775069017844	-26.3065740603458	3.28777016632604e-113	7.03545525194911e-113	247.476263664877
189	216578_at	-1.35829991134675	6.54202197195241	-26.2861218181907	4.44994949271025e-113	9.50442042593962e-113	247.173916319173
479	DAZL	-0.69260707607037	4.97745986473594	-26.2533412917116	7.22804594839694e-113	1.54089416451701e-112	246.689379591185
942	RNF17	-0.853361460601556	5.44358691689369	-26.2355254583008	9.4080973956037e-113	2.0018733556059e-112	246.426071173875
627	HSPB6	-1.82928989477684	7.77527936085716	-26.2351857230863	9.45550613330375e-113	2.00818629322699e-112	246.421050288192
13	SRY	-1.12327294140929	6.05869805408967	-26.2255889076572	1.08980270912026e-112	2.3059003116339e-112	246.279224053746
1029	SRY	-1.12327294140929	6.05869805408967	-26.2255889076572	1.08980270912026e-112	2.3059003116339e-112	246.279224053746
33	ATF7	-0.997785145505815	5.85488387062416	-26.2044579175573	1.48974688163928e-112	3.14039752330663e-112	245.966963450407
360	ATF7	-0.997785145505815	5.85488387062416	-26.2044579175573	1.48974688163928e-112	3.14039752330663e-112	245.966963450407
827	OR12D3	-1.26442257106631	6.83217973940143	-26.1832100157856	2.03992634213157e-112	4.29218702470806e-112	245.653007373874
390	C1orf61	-1.29588861346688	6.62577262080631	-26.1764318651595	2.25504990807743e-112	4.73602318356893e-112	245.552861176127
76	210413_x_at	-1.77118111018017	6.4554699217886	-26.1756990287797	2.27962645275352e-112	4.77877248984626e-112	245.542033822692
652	IL21	-0.973969275910718	6.97717972697878	-26.1695763840962	2.49570441326033e-112	5.22206542663715e-112	245.451575802854
372	BMP10	-1.24461023449709	6.79745711996057	-26.1481875106251	3.42434684243536e-112	7.15195687386869e-112	245.135590667557
650	IL1RAPL2	-1.19792022196782	7.49694805439984	-26.1188531960223	5.28413845174026e-112	1.1015920308232e-111	244.702279017109
909	PSG11	-0.928661707287969	6.61666731684174	-26.1066425783395	6.32976518578612e-112	1.31714966733638e-111	244.521928557385
910	PSG2	-1.1898555694648	5.6902502122204	-26.0785763662056	9.58525479219342e-112	1.99091897702072e-111	244.107433210685
124	215557_at	-1.19107402216942	7.08373288328485	-26.0700806972024	1.08680168443708e-111	2.25322253989519e-111	243.981976614586
297	222302_at	-1.21893789415648	7.71155590831061	-25.9582721886925	5.67286510688521e-111	1.17398232193676e-110	242.331394119047
548	FSHR	-1.13632259259869	5.76019815752516	-25.9441915618706	6.98475405573809e-111	1.44283605676926e-110	242.123595526842
648	IL18RAP	-1.00647951790981	5.45836239772715	-25.9293309213118	8.69956653294409e-111	1.79379040351415e-110	241.904302378286
977	SIRPG	-1.65129931473168	6.59939898784187	-25.9242537448994	9.377159527218e-111	1.92998992451105e-110	241.829384250321
543	FMO4	-1.60067456260293	8.40392091415093	-25.9059594885003	1.22866868839746e-110	2.52423403859515e-110	241.559453408973
641	IFNA4	-1.16890652903037	6.24919542687995	-25.9029120397128	1.28523947177178e-110	2.6356722500827e-110	241.514491005779
851	PCDHB17	-1.23544721574973	5.77010089429679	-25.8980658827928	1.38061096267125e-110	2.82613310984423e-110	241.442991764819
776	MUTYH	-1.34101035908586	7.32985145283813	-25.8865485785876	1.63662682384573e-110	3.34415444872448e-110	241.273075164987
171	216292_at	-1.06396466987186	7.17122358558817	-25.8365057312161	3.42688732985407e-110	6.98961523854921e-110	240.534907433354
228	217060_at	-1.25225490660572	6.09078377673579	-25.8333092075756	3.59250883928924e-110	7.31424461524356e-110	240.487763225921
988	SLC1A7	-1.13291556646946	6.61606642363853	-25.8293595407129	3.80824590905594e-110	7.73955901086414e-110	240.429512354188
692	KIR2DL3	-0.978491890520057	7.29489910446879	-25.789580841122	6.85132944871859e-110	1.38991127884399e-109	239.842914386097
1023	SPINK2	-1.18575654124857	6.79088994301456	-25.7816888291	7.6978543290792e-110	1.55884992853625e-109	239.726549826026
164	216154_at	-0.889265039960771	5.6335317420628	-25.7760511665243	8.36586406298896e-110	1.69109966416134e-109	239.643427858728
352	AQP2	-1.02377278074118	7.68439977479186	-25.7623995254312	1.02334522843124e-109	2.0649319047846e-109	239.442158181014
34	TFDP3	-0.943244254607652	6.21066596015298	-25.7317027587936	1.60980870371548e-109	3.23677345045458e-109	238.989643777989
1062	TFDP3	-0.943244254607652	6.21066596015298	-25.7317027587936	1.60980870371548e-109	3.23677345045458e-109	238.989643777989
431	CER1	-1.12234915550874	6.67112710345072	-25.7044238083506	2.40764101377329e-109	4.83235749572937e-109	238.587578379131
14	ASCL3	-1.31989988593491	7.06204801985566	-25.6753178161318	3.69903539322051e-109	7.39807078644101e-109	238.158652690391
